vineyard_id,name,owner,appelation,country,region
13718,Gump Markus Prackwieser,Kerin O’Keefe,Praesulis,Italy,Alto Adige
13719,La Chablisienne,Roger Voss,Le Fief de Grenouilles Grand Cru,France,Chablis
13720,Gorman,Paul Gregutt,Zachary's Ladder,US,Columbia Valley (WA)
13721,Bodega Chacra,Michael Schachner,Barda,Argentina,Río Negro Valley
13722,Olivier Leflaive,Roger Voss,En Remilly Premier Cru,France,Saint-Aubin
13723,Le Casalte,Kerin O’Keefe,Quercetonda,Italy,Vino Nobile di Monte
13724,Napa Cellars,Virginie Boone,Classic,US,Napa Valley
13725,Gloria Ferrer,Virginie Boone,José S Ferrer Selection Reserve Est,US,Carneros
13726,Guicciardini Strozzi,Kerin O’Keefe,Titolato Strozzi,Italy,Chianti Colli Senesi
13727,Ideology,Virginie Boone,Reserve,US,Russian River Valley
13728,La Fornace,Kerin O’Keefe,Origini,Italy,Brunello di Montalci
13729,Lovingston,Carrie Dykes,Josie's Knoll,US,Monticello
13730,Mounts,Virginie Boone,Estate Grown,US,Dry Creek Valley
13731,Pagani de Marchi,Kerin O’Keefe,Montaleo,Italy,Montescudaio
13732,Robert Karcher et Fils,Anne Krebiehl MW,Cuvée du Commandeur,France,Alsace
13733,Stable Hill,Joe Czerwinski,Palamino,Australia,Adelaide Hills
13734,Troon,Paul Gregutt,Reserve,US,Applegate Valley
13735,Vercingetorix VX,Paul Gregutt,Auzriel Melody En Blanc,US,Oregon
13736,Broadside,Matt Kettmann,Wild Ferment,US,Central Coast
13737,D'Arenberg,Joe Czerwinski,The Feral Fox,Australia,Adelaide Hills
13738,Roger et Didier Raimbault,Roger Voss,Vieilles Vignes,France,Sancerre
13739,Bailly-Lapierre,Roger Voss,Egarade Brut,France,Crémant de Bourgogne
13740,Bodega Catena Zapata,Michael Schachner,Argentino,Argentina,Mendoza
13741,Maison Champy,Roger Voss,Les Chenevottes Premier Cru,France,Chassagne-Montrachet
13742,Mas du Soleilla,Lauren Buzzeo,Les Bartelles La Clape,France,Coteaux du Languedoc
13743,El Coto,Michael Schachner,Coto de Imaz Gran Reserva,Spain,Rioja
13744,Lachini,Paul Gregutt,La Bestia Klipsun Vineyard,US,Red Mountain
13745,Manuel Olivier,Roger Voss,Les Damaudes,France,Vosne-Romanée
13746,Massena,Joe Czerwinski,The Howling Dog,Australia,Barossa Valley
13747,Buty,Paul Gregutt,Conner Lee Vineyard,US,Columbia Valley (WA)
13748,Lachini,Paul Gregutt,Il Mulinello Klipsun Vineyard,US,Red Mountain
13749,Mendel,Michael Schachner,Unus,Argentina,Mendoza
13750,Pascal Bouchard,Roger Voss,Vaudésir Grand Cru,France,Chablis
13751,Potter's Vineyard,Paul Gregutt,Dario Estate,US,Chehalem Mountains
13752,The Girls in the Vineyard,Virginie Boone,Rooster Vineyard,US,Lake County
13753,Thomas Fogarty,Matt Kettmann,Langley Hill Vineyard Estate,US,Santa Cruz Mountains
13754,La Vis,Kerin O’Keefe,L'altro Manzoni Maso Franch,Italy,Vigneti delle Dolomi
13755,Lumos,Paul Gregutt,Logsdon Ridge Vineyard Rudolfo,US,Willamette Valley
13756,Macchia,Virginie Boone,Rebellious,US,Lodi
13757,Masút,Virginie Boone,Estate Vineyard,US,Mendocino County
13758,McFadden,Jim Gordon,Estate Grown Made With Organically ,US,Potter Valley
13759,Nals Margreid,Kerin O’Keefe,Rosé,Italy,Alto Adige
13760,Boedecker Cellars,Paul Gregutt,Athena,US,Willamette Valley
13761,Limerick Lane,Virginie Boone,Rocky Knoll Estate Grown,US,Russian River Valley
13762,Clos de la Tech,Matt Kettmann,Domaine Du Docteur Rodgers,US,Santa Cruz Mountains
13763,Gosset,Roger Voss,Cuvée 15 Brut,France,Champagne
13764,Gary Farrell,Virginie Boone,Ritchie Vineyard,US,Russian River Valley
13765,La Chablisienne,Roger Voss,Château Grenouilles Grand Cru,France,Chablis
13766,Shea,Paul Gregutt,Shea Vineyard Homer,US,Willamette Valley
13767,Big Basin,Matt Kettmann,Lester Family Vineyard,US,Santa Cruz Mountains
13768,Résonance,Paul Gregutt,Hyland Vineyard,US,McMinnville
13769,Deutz,Roger Voss,Cuvée William Deutz,France,Champagne
13770,Deutz,Roger Voss,Amour de Deutz Brut,France,Champagne
13771,The Eyrie Vineyards,Paul Gregutt,Original Vines Estate,US,Dundee Hills
13772,Dragonette,Matt Kettmann,MJM,US,Santa Ynez Valley
13773,Shafer,Virginie Boone,Relentless,US,Napa Valley
13774,Shea,Paul Gregutt,Shea Vineyard Block 7,US,Willamette Valley
13775,Shea,Paul Gregutt,Shea Vineyard,US,Willamette Valley
13776,Clos de la Tech,Matt Kettmann,Domaine Lois Louise Cote Sud,US,Santa Cruz Mountains
13777,Anaba,Virginie Boone,Dutton Ranch,US,Sonoma Coast
13778,Big Basin,Matt Kettmann,Coast Grade Vineyard,US,Ben Lomond Mountain
13779,Moët & Chandon,Roger Voss,Dom Pérignon Brut Rosé,France,Champagne
13780,Deutz,Roger Voss,Amour de Deutz Brut Rosé,France,Champagne
13781,Challen,Matt Kettmann,Bentrock Vineyard,US,Sta. Rita Hills
13782,Deutz,Roger Voss,Amour de Deutz Brut Rosé,France,Champagne
13783,Winter's Hill,Paul Gregutt,Reserve,US,Dundee Hills
13784,ZD,Virginie Boone,Reserve,US,Napa Valley
13785,City Winery of New York,Jim Gordon,Reserve Alder Springs Vineyard,US,Mendocino
13786,Consejo de la Alta,Michael Schachner,Crianza,Spain,Rioja
13787,Flanagan,Virginie Boone,Sonoma Stage Vineyard,US,Sonoma Coast
13788,Balletto,Virginie Boone,Estate Grown,US,Russian River Valley
13789,Barone Pizzini,Kerin O’Keefe,Animante,Italy,Franciacorta
13790,Bertrand-Delespierre,Roger Voss,Premier Cru Brut,France,Champagne
13791,Boyle MacDonald,Jim Gordon,Dry,US,Tuolumne County
13792,Brooks,Paul Gregutt,Oak Ridge Vineyard,US,Columbia Gorge (OR)
13793,Bruno Paillard,Roger Voss,Première Cuvée Extra Brut,France,Champagne
13794,Ca' del Bosco,Kerin O’Keefe,Cuvée Prestige Rosé Metodo Classico,Italy,Franciacorta
13795,Castello di Amorosa,Jim Gordon,Gioia,US,California
13796,Cave de Cleebourg,Anne Krebiehl MW,Clérostein,France,Alsace
13797,Charles Krug,Virginie Boone,Limited Release Estate Grown,US,St. Helena
13798,Château la France,Roger Voss,Cuvée Gallus,France,Bordeaux Supérieur
13799,Sanford,Matt Kettmann,La Rinconada Vineyard Estate Grown,US,Sta. Rita Hills
13800,Waits-Mast,Jim Gordon,Oppenlander Vineyard,US,Mendocino County
13801,Aberrant Cellars,Paul Gregutt,Chehalem Mountain Vineyard Block B3,US,Chehalem Mountains
13802,Alphonse Mellot,Roger Voss,Les Herses,France,Sancerre
13803,Domaine Vigneau-Chevreau,Roger Voss,Abbaye de Marmoutier Clos du Rougem,France,Vouvray
13804,Drouhin Oregon Roserock,Paul Gregutt,Zéphirine,US,Eola-Amity Hills
13805,Fullerton,Paul Gregutt,Lux,US,Willamette Valley
13806,Fullerton,Paul Gregutt,Momtazi Vineyard,US,McMinnville
13807,Cayuse,Sean P. Sullivan,The Lovers,US,Walla Walla Valley (
13808,Covenant,Virginie Boone,Lavan,US,Sonoma Mountain
13809,Domaine Chatelain,Roger Voss,Les Vignes de Saint-Laurent l'Abbay,France,Pouilly-Fumé
13810,Domaine Drouhin,Paul Gregutt,Arthur,US,Dundee Hills
13811,Domaine Laporte,Roger Voss,Le Grand Rochoy,France,Sancerre
13812,El Esteco,Michael Schachner,Altimus,Argentina,Calchaquí Valley
13813,Joseph Mellot,Roger Voss,L'Original,France,Sancerre
13814,Leoness,Matt Kettmann,Signature Selection,US,Temecula Valley
13815,No Girls,Sean P. Sullivan,La Paciencia Vineyard,US,Walla Walla Valley (
13816,Penner-Ash,Paul Gregutt,Shea Vineyard,US,Willamette Valley
13817,Roco,Paul Gregutt,Gravel Road,US,Willamette Valley
13818,CVNE,Michael Schachner,Imperial Reserva,Spain,Rioja
13819,Finca del Marquesado,Michael Schachner,Reserva,Spain,Rioja
13820,Gamache,Paul Gregutt,Estate,US,Columbia Valley (WA)
13821,Il Poggiolo,Kerin O’Keefe,Riserva,Italy,Brunello di Montalci
13822,Manuel Manzaneque Suárez,Michael Schachner,Ea,Spain,La Mancha
13823,Marqués de Cáceres,Michael Schachner,Reserva Especial Edición Limitada,Spain,Rioja
13824,Fabio Motta,Kerin O’Keefe,Pievi,Italy,Bolgheri
13825,Fattoria Terre del Marchesato,Kerin O’Keefe,Emilio Primo,Italy,Bolgheri
13826,Gamache,Paul Gregutt,Estate,US,Columbia Valley (WA)
13827,Milbrandt,Sean P. Sullivan,The Estates,US,Ancient Lakes
13828,Mocali,Kerin O’Keefe,Vigna delle Raunate,Italy,Brunello di Montalci
13829,Cicchitti,Michael Schachner,Primmo,Argentina,Mendoza
13830,Concannon,Jim Gordon,Captain Joe's,US,Livermore Valley
13831,D.R. Stephens,Virginie Boone,Silver Eagle Vineyard,US,Sonoma Coast
13832,Domaine Bertagna,Roger Voss,Les Cras Premier Cru,France,Vougeot
13833,Domaine d'Ardhuy,Roger Voss,Clos des Godeaux,France,Savigny-lès-Beaune
13834,Domaine de Leyre-Loup,Roger Voss,Réserve Louis Leyre-Loup,France,Morgon
13835,Domaine Jessiaume,Roger Voss,La Comme Premier Cru,France,Santenay
13836,Eternal,Sean P. Sullivan,Eternal Darkness Cockburn Ranch,US,Walla Walla Valley (
13837,Eternal,Sean P. Sullivan,Eternal Heritage,US,Walla Walla Valley (
13838,Jean-Luc and Paul Aegerter,Roger Voss,Les Morgeots Premier Cru,France,Chassagne-Montrachet
13839,Lobo Hills,Sean P. Sullivan,Stonetree Vineyard,US,Wahluke Slope
13840,Marchesi Incisa della Rocchetta,Kerin O’Keefe,Valmorena,Italy,Barbera d'Asti
13841,Marqués de la Concordia,Michael Schachner,Hacienda Zorita Natural Reserve Una,Spain,Vino de la Tierra de
13842,Murrieta's Well,Jim Gordon,The Whip,US,Livermore Valley
13843,Novelty Hill,Sean P. Sullivan,Stillwater Creek Vineyard,US,Columbia Valley (WA)
13844,Parmeson,Virginie Boone,Wildcat Mountain Vineyard Rosé of,US,Sonoma Coast
13845,Ressia,Kerin O’Keefe,Canova,Italy,Barbaresco
13846,Smith & Hook,Matt Kettmann,Proprietary,US,Central Coast
13847,Sparkling Pointe,Anna Lee C. Iijima,Blanc de Blancs,US,North Fork of Long I
13848,Vignobles Bulliat,Roger Voss,Château des Roches,France,Fleurie
13849,Michele Chiarlo,Kerin O’Keefe,Le Orme,Italy,Barbera d'Asti
13850,Millbrook,Anna Lee C. Iijima,Castle Hill Vineyard Estate Bottled,US,Hudson River Region
13851,Willamette Valley Vineyards,Paul Gregutt,Estate,US,Willamette Valley
13852,Raffy,Michael Schachner,Réserve,Argentina,Tupungato
13853,Soléna,Paul Gregutt,Guadalupe,US,Dundee Hills
13854,Trivento,Michael Schachner,Eolo,Argentina,Luján de Cuyo
13855,Ancient Peaks,Matt Kettmann,Renegade Margarita Vineyard,US,Paso Robles
13856,Argiolas,Kerin O’Keefe,Korem,Italy,Isola dei Nuraghi
13857,Argiolas,Kerin O’Keefe,Costera,Italy,Cannonau di Sardegna
13858,Cantina del Nebbiolo,Kerin O’Keefe,Meruzzano Riserva,Italy,Barbaresco
13859,Cape Barren,Joe Czerwinski,Native Goose,Australia,McLaren Vale
13860,Castello di Verduno,Kerin O’Keefe,Rabajà,Italy,Barbaresco
13861,Conn Creek,Virginie Boone,Anthology,US,Napa Valley
13862,Contini,Kerin O’Keefe,Pariglia,Italy,Vermentino di Sardeg
13863,Domaine Pinson,Roger Voss,Cuvée Mademoiselle,France,Chablis
13864,Jankara,Kerin O’Keefe,Superiore,Italy,Vermentino di Gallur
13865,Levo,Matt Kettmann,White Lightning,US,Santa Barbara County
13866,Durigutti,Michael Schachner,Reserva,Argentina,Mendoza
13867,Elyse,Virginie Boone,Morisoli Vineyard,US,Rutherford
13868,Henri Bourgeois,Roger Voss,En Travertin,France,Pouilly-Fumé
13869,La Castellina,Kerin O’Keefe,Tommaso Bojola,Italy,Chianti Classico
13870,Lanciola,Kerin O’Keefe,Le Masse di Greve Riserva,Italy,Chianti Classico
13871,Andis,Virginie Boone,Reserve,US,Sierra Foothills
13872,Bailiwick,Virginie Boone,Londer Vineyard,US,Anderson Valley
13873,Bibbiano,Kerin O’Keefe,Montornello,Italy,Chianti Classico
13874,Casina di Cornia,Kerin O’Keefe,Vigna La Casina,Italy,Chianti Classico
13875,Castello di Monterinaldi,Kerin O’Keefe,Riserva,Italy,Chianti Classico
13876,Castello di Poppiano,Kerin O’Keefe,Riserva,Italy,Chianti Colli Fioren
13877,Tenuta di Nozzole,Kerin O’Keefe,Riserva,Italy,Chianti Classico
13878,Terre di Fiori,Kerin O’Keefe,Ventaio,Italy,Morellino di Scansan
13879,Wente,Virginie Boone,Louis Mel,US,San Francisco Bay-Li
13880,Chavet Fils,Roger Voss,Cuvée Exception,France,Menetou-Salon
13881,Domaine Jean Bousquet,Michael Schachner,Grande Reserve,Argentina,Tupungato
13882,En Garde,Virginie Boone,Terra Alta Vineyard,US,Lodi
13883,Lakewood,Anna Lee C. Iijima,Reserve,US,Finger Lakes
13884,Latah Creek,Sean P. Sullivan,Familigia Vineyards,US,Ancient Lakes
13885,Lucas Vineyards,Anna Lee C. Iijima,Dry,US,Finger Lakes
13886,Billsboro,Anna Lee C. Iijima,Sawmill Creek Vineyard,US,Finger Lakes
13887,Fabre Montmayou,Michael Schachner,Phebus,Argentina,Mendoza
13888,Pierre and Charles Sparr,Roger Voss,Cuvée Renaissance Brut,France,Crémant d'Alsace
13889,Pierre Sparr,Roger Voss,One,France,Alsace
13890,Ceralti,Kerin O’Keefe,Alfeo,Italy,Bolgheri Superiore
13891,Damiani,Anna Lee C. Iijima,Semi-Dry,US,Finger Lakes
13892,Dolin,Matt Kettmann,Malibu Estate,US,South Coast
13893,Gård,Sean P. Sullivan,Lawrence Vineyards,US,Columbia Valley (WA)
13894,Giornata,Matt Kettmann,Gemellaia,US,Paso Robles
13895,Grattamacco,Kerin O’Keefe,Bianco,Italy,Bolgheri
13896,Peachy Canyon,Matt Kettmann,Clevenger,US,Paso Robles
13897,Red Tail Ridge,Anna Lee C. Iijima,Obscure Red Varietal Series Martini,US,Finger Lakes
13898,Still Waters,Matt Kettmann,Estate,US,Paso Robles
13899,Swedish Hill,Anna Lee C. Iijima,Cabernet Franc-Lemberger,US,Finger Lakes
13900,Pierluigi Zampaglione,Kerin O’Keefe,Don Chisciotte,Italy,Campania
13901,Bodegas Valdemar,Michael Schachner,Rosado,Spain,Rioja
13902,Bodegas Valdemar,Michael Schachner,Rosado,Spain,Rioja
13903,Bodegas Valdemar,Michael Schachner,Conde de Valdemar Rosado,Spain,Rioja
13904,Montalvo Wilmot,Michael Schachner,Finca Los Cerrillos Roble,Spain,Vino de la Tierra de
13905,Arrocal,Michael Schachner,Rosa de Arrocal,Spain,Ribera del Duero
13906,Bodegas Mähler-Besse,Michael Schachner,Oro Selección,Spain,Toro
13907,Coeur de Terre,Paul Gregutt,Estate,US,McMinnville
13908,Darien,Michael Schachner,Crianza,Spain,Rioja
13909,Jean-Luc Colombo,Joe Czerwinski,Les Abeilles,France,Côtes du Rhône
13910,Matarromera,Michael Schachner,Prestigio Pago de las Solanas,Spain,Ribera del Duero
13911,Cyan,Michael Schachner,Selección Personal,Spain,Toro
13912,David Hill,Paul Gregutt,Barrel Select Estate,US,Willamette Valley
13913,Erath,Paul Gregutt,Knight's Gambit Rosé,US,Dundee Hills
13914,Cline,Virginie Boone,Mourvèdre,US,Contra Costa County
13915,Dehesas y Viñedos de Navamarín,Michael Schachner,Aldonza Navamarín Limited Edition,Spain,Vino de la Tierra de
13916,Vallformosa,Michael Schachner,Clasic Brut,Spain,Cava
13917,Kiona,Paul Gregutt,Reserve Dry,US,Red Mountain
13918,Woodward Canyon,Paul Gregutt,Dry White Riesling,US,Columbia Valley (WA)
13919,Domaine Albert Mann,Roger Voss,Steingrubler Grand Cru,France,Alsace
13920,Domaine Gresser,Roger Voss,Kritt,France,Alsace
13921,Dusted Valley,Sean P. Sullivan,StoneTree Vineyard,US,Wahluke Slope
13922,Fox Run,Anna Lee C. Iijima,Riesling 11 Hanging Delta Vineyard,US,Finger Lakes
13923,Joseph Cattin,Roger Voss,Hatschbourg Grand Cru,France,Alsace
13924,Spring Valley Vineyard,Paul Gregutt,Uriah,US,Walla Walla Valley (
13925,Andrea Felici,Kerin O’Keefe,Riserva Il Cantico della Figura,Italy,Verdicchio dei Caste
13926,Bergevin Lane,Paul Gregutt,Wild Child,US,Columbia Valley (WA)
13927,Woodward Canyon,Paul Gregutt,Artist Series 20th Anniversary,US,Washington
13928,Coelho,Paul Gregutt,Paciência Coelho Estate Vineyard,US,Willamette Valley
13929,Domaine Landrat-Guyollot,Roger Voss,La Rambarde,France,Pouilly-Fumé
13930,Domaine Sautereau,Roger Voss,Côte de Reigny,France,Sancerre
13931,Fournier Père et Fils,Roger Voss,Côtes de Morogues,France,Menetou-Salon
13932,Talisman,Virginie Boone,Jamison Valley Vineyard Destein Est,US,Bennett Valley
13933,Walnut City WineWorks,Paul Gregutt,La Cantera Vineyard,US,Chehalem Mountains
13934,Walnut City WineWorks,Paul Gregutt,Reserve,US,Willamette Valley
13935,Bernardus,Matt Kettmann,Sierra Mar Vineyard,US,Santa Lucia Highland
13936,Brigadoon,Paul Gregutt,Lylee,US,Willamette Valley
13937,EOS,Matt Kettmann,Reserve,US,Paso Robles
13938,Feudo Maccari,Kerin O’Keefe,Saia,Italy,Sicilia
13939,Finca Agostino,Michael Schachner,Familia,Argentina,Mendoza
13940,Firriato,Kerin O’Keefe,Le Sabbie dell'Etna Bianco,Italy,Etna
13941,Gnarly Head,Jim Gordon,Old Vine Zin,US,Lodi
13942,Nieto Senetiner,Michael Schachner,Don Nicanor,Argentina,Luján de Cuyo
13943,Xavier Flouret,Roger Voss,Château Haut-Meneau La Victoire,France,Premieres Côtes de B
13944,Recorba,Michael Schachner,Crianza,Spain,Ribera del Duero
13945,Resalte,Michael Schachner,Reserva,Spain,Ribera del Duero
13946,Westwood,Virginie Boone,Annadel Gap Vineyard Estate,US,Sonoma County
13947,Bodega de Edgar,Matt Kettmann,Paso Ono Vineyard,US,Paso Robles
13948,Briceland,Jim Gordon,Ishi Pishi Ranch,US,Humboldt County
13949,Brutocao,Jim Gordon,Quadriga Hopland Ranches Estate Bot,US,Mendocino
13950,Château Coutet,Roger Voss,Chartreuse,France,Barsac
13951,Château les Petits Arnauds,Roger Voss,Cuvée Major,France,Blaye Côtes de Borde
13952,Château Magdeleine Bouhou,Roger Voss,Boha,France,Blaye Côtes de Borde
13953,Château Pailhas,Roger Voss,Devise,France,Saint-Émilion
13954,Domaine Torraccia,Roger Voss,Oriu Réserve de Torraccia,France,Corse Porto Vecchio
13955,El Lugar,Matt Kettmann,Greengate Ranch & Vineyard Blanc,US,Edna Valley
13956,En Garde,Virginie Boone,Gold Ridge,US,Green Valley
13957,Gino Fasoli,Kerin O’Keefe,Valpo,Italy,Valpolicella Superio
13958,Hart,Matt Kettmann,Hart Family Vineyard Limited Releas,US,Temecula Valley
13959,Hess,Virginie Boone,19 Block Mountain Cuvée,US,Mount Veeder
13960,Cave de Cleebourg,Roger Voss,Clérotstein Brut,France,Crémant d'Alsace
13961,Coeur de Terre,Paul Gregutt,Renelle's Block Reserve,US,Willamette Valley
13962,Domaine Fernand Engel,Roger Voss,Réserve,France,Alsace
13963,Zusslin,Roger Voss,Bollenberg,France,Alsace
13964,Bodega Beleluin,Michael Schachner,Amadeo,Spain,Rioja
13965,Domaine des Baumard,Roger Voss,Carte Corail Rosé Brut,France,Crémant de Loire
13966,Domaine Jean Bousquet,Michael Schachner,Made with Organic Grapes Reserve,Argentina,Tupungato
13967,Joseph Mellot,Roger Voss,La Gravelière,France,Sancerre
13968,Louis Sipp,Roger Voss,Nature'S,France,Alsace
13969,Ramón Bilbao,Michael Schachner,Limited Edition Selection of 965 Ba,Spain,Rioja
13970,Castillo Clavijo,Michael Schachner,Reserva,Spain,Rioja
13971,Lamoreaux Landing,Anna Lee C. Iijima,Red Oak Vineyard,US,Finger Lakes
13972,Preston,Paul Gregutt,Estate Grown,US,Columbia Valley (WA)
13973,Chateau Lafayette Reneau,Anna Lee C. Iijima,Semidry,US,Finger Lakes
13974,Concannon,Virginie Boone,Heritage,US,Livermore Valley
13975,Concannon,Virginie Boone,Reserve,US,Livermore Valley
13976,Due Vigne,Virginie Boone,Musso Family Vineyard,US,El Dorado County
13977,Wakefield,Joe Czerwinski,Promised Land Unwooded,Australia,South Australia
13978,Chakana,Michael Schachner,Rosé,Argentina,Mendoza
13979,Château Carignan,Roger Voss,Prima,France,Cadillac Côtes de Bo
13980,Domingo Molina,Michael Schachner,Blend Malbec-Merlot-Tannat,Argentina,Salta
13981,Masút,Virginie Boone,Block 13,US,Mendocino County
13982,Dusted Valley,Paul Gregutt,Tall Tales,US,Walla Walla Valley (
13983,Adams Bench,Paul Gregutt,V Reserve,US,Washington
13984,Adams Bench,Paul Gregutt,Reckoning,US,Columbia Valley (WA)
13985,Januik,Paul Gregutt,Weinbau Vineyard,US,Wahluke Slope
13986,L'Ecole No. 41,Paul Gregutt,Seven Hills Vineyard Estate,US,Walla Walla Valley (
13987,Den Hoed,Paul Gregutt,Marie's View,US,Horse Heaven Hills
13988,Baer,Paul Gregutt,Arctos,US,Columbia Valley (WA)
13989,J. Bookwalter,Paul Gregutt,Foreshadow,US,Columbia Valley (WA)
13990,Teso La Monja,Michael Schachner,Alabaster,Spain,Toro
13991,Wölffer,Anna Lee C. Iijima,Cool As Well Blanc de Blancs Brut,US,"The Hamptons, Long I"
13992,Hightower,Paul Gregutt,Red Mountain Reserve,US,Red Mountain
13993,J. Bookwalter,Paul Gregutt,Protagonist,US,Columbia Valley (WA)
13994,Laurent Gauthier,Roger Voss,Grand Cras Vieilles Vignes,France,Morgon
13995,Milbrandt,Paul Gregutt,Traditions Evergreen Vineyard,US,Columbia Valley (WA)
13996,Naggiar,Jim Gordon,Estate Grown,US,Sierra Foothills
13997,Obrien & Obrien,Matt Kettmann,92067,US,South Coast
13998,R2,Virginie Boone,Big Bend,US,Carneros
13999,San Simeon,Matt Kettmann,Sran Vineyard Estate,US,Paso Robles
14000,Soos Creek,Paul Gregutt,Artist Series #11,US,Columbia Valley (WA)
14001,Tenuta Argentiera,Kerin O’Keefe,Poggio ai Ginepri,Italy,Bolgheri
14002,Laudun Chusclan,Joe Czerwinski,Les Genets Chusclan,France,Côtes du Rhône Villa
14003,Husch,Jim Gordon,La Ribera Vineyards,US,Mendocino
14004,Sierra Cantabria,Michael Schachner,Amancio,Spain,Rioja
14005,Benjamin Romeo,Michael Schachner,La Viña de Andres Romeo,Spain,Rioja
14006,Kilikanoon,Joe Czerwinski,R,Australia,Barossa Valley
14007,Alta Vista,Michael Schachner,Single Vineyard Temis,Argentina,Uco Valley
14008,Kaesler,Joe Czerwinski,Old Bastard,Australia,Barossa Valley
14009,Jean-Luc Baldès,Roger Voss,Clos Triguedina The New Black Wine,France,Cahors
14010,Joseph Swan Vineyards,Virginie Boone,Bastoni Vineyards,US,Sonoma County
14011,Laura Michael,Virginie Boone,Oat Hill Estate,US,Calistoga
14012,Leoness,Matt Kettmann,Alessandro Vineyard,US,Temecula Valley
